@relation mydata
@attribute A numeric
@attribute R numeric
@attribute N numeric
@attribute D numeric
@attribute C numeric
@attribute E numeric
@attribute Q numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute L numeric
@attribute K numeric
@attribute M numeric
@attribute F numeric
@attribute P numeric
@attribute S numeric
@attribute T numeric
@attribute W numeric
@attribute Y numeric
@attribute V numeric
@attribute label string
@data
0.05,0.0150793650793651,0.0476190476190476,0.0436507936507936,0.00793650793650794,0.046031746031746,0.026984126984127,0.0547619047619048,0.00952380952380952,0.0515873015873016,0.0388888888888889,0.0214285714285714,0.00714285714285714,0.0246031746031746,0.0698412698412698,0.149206349206349,0.21984126984127,0.0134920634920635,0.0317460317460317,0.0706349206349206,'Positive'
0.0500352360817477,0.0105708245243129,0.0479210711768851,0.0563777307963354,0.00775193798449612,0.0521494009866103,0.0225510923185342,0.0394644115574348,0.0133897110641297,0.0599013389711064,0.0472163495419309,0.0267794221282593,0.00634249471458774,0.0338266384778013,0.0458069062720226,0.219168428470754,0.162790697674419,0.0112755461592671,0.0267794221282593,0.0599013389711064,'Positive'
0.0477554918815664,0.0152817574021012,0.049665711556829,0.0372492836676218,0.0105062082139446,0.0468003820439351,0.0267430754536772,0.0601719197707736,0.0152817574021012,0.0544412607449857,0.0372492836676218,0.0238777459407832,0.00859598853868195,0.0267430754536772,0.0678127984718243,0.115568290353391,0.227316141356256,0.0191021967526266,0.0391595033428844,0.0706781279847182,'Positive'
0.0473637176050045,0.0160857908847185,0.0500446827524576,0.0366398570151921,0.00983020554066131,0.0500446827524576,0.0268096514745308,0.0571939231456658,0.0134048257372654,0.0554066130473637,0.0357462019660411,0.0223413762287757,0.00804289544235925,0.0259159964253798,0.0714924039320822,0.111706881143878,0.230563002680965,0.0196604110813226,0.0402144772117962,0.0714924039320822,'Positive'
0.103448275862069,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0229885057471264,0.0344827586206897,0.0574712643678161,0.0344827586206897,0.0114942528735632,0.0689655172413793,0.0689655172413793,0.0229885057471264,0.0229885057471264,0.0574712643678161,0.0459770114942529,0.137931034482759,0.103448275862069,0,0.0689655172413793,0.0804597701149425,'Positive'
0.0517241379310345,0.0227586206896552,0.0462068965517241,0.0344827586206897,0.00827586206896552,0.0386206896551724,0.0241379310344828,0.0744827586206896,0.00689655172413793,0.06,0.0255172413793103,0.0186206896551724,0.00275862068965517,0.0255172413793103,0.0889655172413793,0.108965517241379,0.222068965517241,0.0172413793103448,0.0427586206896552,0.08,'Positive'
0.0517241379310345,0.0517241379310345,0.0517241379310345,0.0402298850574713,0.0718390804597701,0.0574712643678161,0.0316091954022989,0.0517241379310345,0.0201149425287356,0.0517241379310345,0.0775862068965517,0.10632183908046,0.0201149425287356,0.0344827586206897,0.0718390804597701,0.0689655172413793,0.028735632183908,0.0028735632183908,0.0344827586206897,0.0747126436781609,'Positive'
0.0714285714285714,0.0164835164835165,0.0549450549450549,0.0604395604395604,0.0604395604395604,0.0274725274725275,0.032967032967033,0.0384615384615385,0.032967032967033,0.032967032967033,0.0934065934065934,0.0549450549450549,0.0164835164835165,0.0384615384615385,0.0769230769230769,0.126373626373626,0.104395604395604,0,0.021978021978022,0.0384615384615385,'Positive'
0.011444921316166,0.0100143061516452,0.0758226037195994,0.144492131616595,0.0772532188841202,0.0386266094420601,0.00715307582260372,0.0429184549356223,0.0729613733905579,0.00429184549356223,0.061516452074392,0.0901287553648069,0.00429184549356223,0.0143061516452074,0.0629470672389127,0.0529327610872675,0.0143061516452074,0.105865522174535,0.0901287553648069,0.0185979971387697,'Positive'
0.029126213592233,0.0141218005295675,0.088261253309797,0.0556045895851721,0.0114739629302736,0.0176522506619594,0.00794351279788173,0.0750220653133274,0.0158870255957635,0.0432480141218005,0.0370697263901147,0.0388349514563107,0.00529567519858782,0.0344218887908208,0.132391879964696,0.174757281553398,0.122683142100618,0.00176522506619594,0.029126213592233,0.0653133274492498,'Positive'
0.0147783251231527,0.0164203612479475,0.0796387520525452,0.0492610837438424,0.0090311986863711,0.0155993431855501,0.0139573070607553,0.0960591133004926,0.0090311986863711,0.035303776683087,0.0369458128078818,0.0254515599343186,0.00574712643678161,0.0385878489326765,0.0960591133004926,0.253694581280788,0.136288998357964,0.00246305418719212,0.0254515599343186,0.0402298850574713,'Positive'
0.0467532467532468,0.0164502164502165,0.0493506493506494,0.0363636363636364,0.00952380952380952,0.0502164502164502,0.025974025974026,0.0562770562770563,0.012987012987013,0.0571428571428571,0.0346320346320346,0.0207792207792208,0.00779220779220779,0.0251082251082251,0.0744588744588745,0.110822510822511,0.234632034632035,0.0199134199134199,0.038961038961039,0.0718614718614719,'Positive'
0.0949464012251149,0,0.00918836140888208,0.0168453292496172,0.0183767228177642,0.0781010719754977,0.0290964777947933,0.0643185298621746,0.00306278713629403,0.0367534456355283,0.0122511485451761,0.0229709035222052,0.00306278713629403,0.00765696784073507,0.137825421133231,0.122511485451761,0.229709035222052,0.00153139356814701,0.0260336906584992,0.0857580398162328,'Positive'
0.0514372163388805,0.0143721633888048,0.0393343419062027,0.0279878971255673,0.0128593040847201,0.0476550680786687,0.0226928895612708,0.0544629349470499,0.00302571860816944,0.0688350983358548,0.0370650529500756,0.0151285930408472,0.0166414523449319,0.0226928895612708,0.056732223903177,0.138426626323752,0.26928895612708,0.0151285930408472,0.0204236006051437,0.0658093797276853,'Positive'
0.0519765739385066,0.00878477306002928,0.0446559297218155,0.0541727672035139,0.00805270863836018,0.0483162518301611,0.0190336749633968,0.0439238653001464,0.0146412884333821,0.0556368960468521,0.0468521229868228,0.0234260614934114,0.00805270863836018,0.0351390922401171,0.0453879941434846,0.227672035139092,0.161786237188873,0.00951683748169839,0.0248901903367496,0.0680819912152269,'Positive'
0.04,0.0162025316455696,0.0379746835443038,0.0516455696202532,0.00455696202531646,0.0774683544303797,0.0156962025316456,0.0425316455696203,0.0177215189873418,0.0607594936708861,0.0415189873417722,0.0318987341772152,0.0121518987341772,0.0435443037974684,0.0511392405063291,0.191898734177215,0.156455696202532,0.0136708860759494,0.0253164556962025,0.0678481012658228,'Positive'
0.0420711974110032,0.00809061488673139,0.052319309600863,0.0280474649406688,0.00431499460625674,0.0658036677454153,0.011866235167206,0.0431499460625674,0.00701186623516721,0.0544768069039914,0.0329018338727077,0.0307443365695793,0.00916936353829558,0.0447680690399137,0.0647249190938511,0.176914778856526,0.19848975188781,0.0145631067961165,0.029126213592233,0.081445523193096,'Positive'
0.0414620840152755,0.00927441352973268,0.0501909438079651,0.033278777959629,0.00545553737043099,0.0616475722858702,0.0114566284779051,0.0447354064375341,0.00981996726677578,0.0643753409710856,0.0343698854337152,0.0321876704855428,0.00600109110747409,0.0425531914893617,0.0621931260229133,0.180578286961266,0.192580469176214,0.0141843971631206,0.0256410256410256,0.0780141843971631,'Positive'
0.0506146059291396,0.0093998553868402,0.0498915401301518,0.0563991323210412,0.00723065798987708,0.0498915401301518,0.0224150397686189,0.0404916847433116,0.0137382501807664,0.0636297903109183,0.0491684743311641,0.0274765003615329,0.00578452639190166,0.0332610267534346,0.0455531453362256,0.219088937093275,0.160520607375271,0.0108459869848156,0.0267534345625452,0.0578452639190166,'Positive'
0.052755905511811,0.00866141732283465,0.0488188976377953,0.0598425196850394,0.0078740157480315,0.0448818897637795,0.0244094488188976,0.0409448818897638,0.0125984251968504,0.0622047244094488,0.0519685039370079,0.0283464566929134,0.0062992125984252,0.0346456692913386,0.0417322834645669,0.22755905511811,0.152755905511811,0.0094488188976378,0.0267716535433071,0.0574803149606299,'Positive'
0.0452380952380952,0.00714285714285714,0.0517857142857143,0.0488095238095238,0.00654761904761905,0.0607142857142857,0.0148809523809524,0.0452380952380952,0.0172619047619048,0.0672619047619048,0.0333333333333333,0.0267857142857143,0.00654761904761905,0.0380952380952381,0.0535714285714286,0.189880952380952,0.179761904761905,0.0130952380952381,0.0267857142857143,0.0672619047619048,'Positive'
0.0471042471042471,0.0154440154440154,0.0501930501930502,0.0393822393822394,0.00772200772200772,0.0432432432432432,0.0239382239382239,0.061003861003861,0.0162162162162162,0.0617760617760618,0.0316602316602317,0.0154440154440154,0.00849420849420849,0.0247104247104247,0.0664092664092664,0.148262548262548,0.215444015444015,0.0138996138996139,0.0332046332046332,0.0764478764478764,'Positive'
0.0949720670391061,0.0502793296089385,0.0446927374301676,0.0670391061452514,0.0195530726256983,0.0558659217877095,0.0279329608938547,0.0977653631284916,0.0251396648044693,0.053072625698324,0.0726256983240224,0.058659217877095,0.0251396648044693,0.0363128491620112,0.0558659217877095,0.0502793296089385,0.0502793296089385,0.0223463687150838,0.0391061452513966,0.053072625698324,'Negative'
0.0683229813664596,0.0317460317460317,0.0676328502415459,0.0489993098688751,0.00138026224982747,0.0641821946169772,0.0993788819875776,0.0717736369910283,0.0110420979986197,0.0372670807453416,0.064872325741891,0.0662525879917184,0.0172532781228433,0.0317460317460317,0.0973084886128364,0.0979986197377502,0.0614216701173223,0.00690131124913734,0.0144927536231884,0.0400276052449966,'Negative'
0.12,0.05,0.0666666666666667,0.0366666666666667,0.005,0.055,0.0633333333333333,0.0866666666666667,0.0266666666666667,0.0283333333333333,0.0566666666666667,0.0516666666666667,0.0216666666666667,0.0266666666666667,0.0883333333333333,0.0833333333333333,0.065,0.00166666666666667,0.015,0.0516666666666667,'Negative'
0.0413223140495868,0.0247933884297521,0.0413223140495868,0.0413223140495868,0,0.0909090909090909,0.0413223140495868,0.0826446280991736,0.0247933884297521,0.0743801652892562,0.107438016528926,0.0165289256198347,0.0165289256198347,0.0330578512396694,0.0578512396694215,0.115702479338843,0.0826446280991736,0.00826446280991736,0.0247933884297521,0.0743801652892562,'Negative'
0.0766550522648084,0.0174216027874564,0.0557491289198606,0.0836236933797909,0.00348432055749129,0.0662020905923345,0.024390243902439,0.0557491289198606,0.0209059233449477,0.0940766550522648,0.0627177700348432,0.104529616724739,0.0104529616724739,0.0383275261324042,0.0662020905923345,0.0452961672473868,0.0662020905923345,0.0209059233449477,0.0383275261324042,0.0487804878048781,'Negative'
0.0685224839400428,0.012847965738758,0.0578158458244111,0.0620985010706638,0.0256959314775161,0.0406852248394004,0.0214132762312634,0.0663811563169165,0.012847965738758,0.0406852248394004,0.0492505353319058,0.0471092077087794,0.012847965738758,0.0235546038543897,0.0278372591006424,0.184154175588865,0.100642398286938,0.0214132762312634,0.0535331905781585,0.0706638115631692,'Negative'
0.0849315068493151,0.0438356164383562,0.104109589041096,0.0356164383561644,0.00365296803652968,0.0401826484018265,0.123287671232877,0.0465753424657534,0.00821917808219178,0.045662100456621,0.063013698630137,0.073972602739726,0.0465753424657534,0.0200913242009132,0.0502283105022831,0.0949771689497717,0.0584474885844749,0.0045662100456621,0.010958904109589,0.0410958904109589,'Negative'
0.0655737704918033,0.0191256830601093,0.046448087431694,0.0491803278688525,0,0.117486338797814,0.0382513661202186,0.0683060109289618,0.00546448087431694,0.0437158469945355,0.0546448087431694,0.136612021857924,0.00546448087431694,0.0382513661202186,0.0628415300546448,0.0819672131147541,0.0819672131147541,0.00819672131147541,0.0163934426229508,0.0601092896174863,'Negative'
0.0618181818181818,0.0545454545454545,0.0472727272727273,0.0618181818181818,0.0109090909090909,0.0690909090909091,0.0618181818181818,0.0363636363636364,0.0181818181818182,0.0545454545454545,0.0872727272727273,0.112727272727273,0.0218181818181818,0.0363636363636364,0.0436363636363636,0.101818181818182,0.0472727272727273,0.0109090909090909,0.0290909090909091,0.0327272727272727,'Negative'
0.05,0.058,0.056,0.042,0.01,0.06,0.034,0.072,0.024,0.042,0.096,0.064,0.028,0.066,0.044,0.086,0.052,0.016,0.026,0.074,'Negative'
0.0672823218997362,0.029023746701847,0.110817941952507,0.0369393139841689,0.0211081794195251,0.0395778364116095,0.0514511873350923,0.0303430079155673,0.0263852242744063,0.0593667546174142,0.113456464379947,0.0659630606860158,0.0211081794195251,0.0356200527704486,0.0408970976253298,0.109498680738786,0.0554089709762533,0.00659630606860158,0.0474934036939314,0.0316622691292876,'Negative'
0.0388349514563107,0.0339805825242718,0.058252427184466,0.0825242718446602,0.0194174757281553,0.058252427184466,0.0436893203883495,0.0728155339805825,0.00485436893203883,0.0533980582524272,0.0970873786407767,0.087378640776699,0.0242718446601942,0.0388349514563107,0.00485436893203883,0.0728155339805825,0.087378640776699,0.00970873786407767,0.0436893203883495,0.0679611650485437,'Negative'
0.0615384615384615,0.0461538461538462,0.0615384615384615,0,0,0.0461538461538462,0.0461538461538462,0.0923076923076923,0,0.0615384615384615,0.138461538461538,0.153846153846154,0.0153846153846154,0.0307692307692308,0.0307692307692308,0.0307692307692308,0.0615384615384615,0.0153846153846154,0.0461538461538462,0.0615384615384615,'Negative'
0.0771470160116448,0.0669577874818049,0.0451237263464338,0.0698689956331878,0.0160116448326055,0.0422125181950509,0.0524017467248908,0.0480349344978166,0.0276564774381368,0.0465793304221252,0.0975254730713246,0.0378457059679767,0.0131004366812227,0.0480349344978166,0.0436681222707424,0.0815138282387191,0.0756914119359534,0.0145560407569141,0.0393013100436681,0.0567685589519651,'Negative'
0.11142061281337,0.0222841225626741,0.0417827298050139,0.0612813370473538,0.00835654596100279,0.0668523676880223,0.0306406685236769,0.0835654596100279,0.0306406685236769,0.0612813370473538,0.064066852367688,0.0807799442896936,0.0194986072423398,0.0417827298050139,0.0473537604456825,0.0501392757660167,0.0557103064066852,0.00835654596100279,0.0445682451253482,0.0696378830083565,'Negative'
0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0547945205479452,0.0273972602739726,0.0684931506849315,0.0410958904109589,0.0547945205479452,0.0136986301369863,0.0684931506849315,0.0958904109589041,0.136986301369863,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0684931506849315,0,0.0410958904109589,0.10958904109589,'Negative'
0.0823170731707317,0.0274390243902439,0.0716463414634146,0.0457317073170732,0.00609756097560976,0.0518292682926829,0.0807926829268293,0.0564024390243902,0.0198170731707317,0.0472560975609756,0.0579268292682927,0.0594512195121951,0.024390243902439,0.0457317073170732,0.0564024390243902,0.0884146341463415,0.0853658536585366,0.00609756097560976,0.0472560975609756,0.0396341463414634,'Negative'
0.0658682634730539,0.0179640718562874,0.0538922155688623,0.107784431137725,0.00598802395209581,0.0838323353293413,0.0119760479041916,0.0778443113772455,0.0119760479041916,0.0419161676646707,0.0479041916167665,0.0718562874251497,0.0419161676646707,0.0479041916167665,0.0239520958083832,0.0598802395209581,0.0538922155688623,0.0119760479041916,0.0538922155688623,0.107784431137725,'Negative'
0.0213903743315508,0.0481283422459893,0.235294117647059,0.0267379679144385,0,0.0481283422459893,0.0641711229946524,0.0588235294117647,0.0160427807486631,0.0802139037433155,0.0588235294117647,0.053475935828877,0.0213903743315508,0.0213903743315508,0.0213903743315508,0.117647058823529,0.0267379679144385,0.0053475935828877,0.0427807486631016,0.0320855614973262,'Negative'
0.0441558441558442,0.0173160173160173,0.0883116883116883,0.0493506493506494,0.0155844155844156,0.0380952380952381,0.0354978354978355,0.058008658008658,0.012987012987013,0.070995670995671,0.0770562770562771,0.0294372294372294,0.0147186147186147,0.0744588744588745,0.0294372294372294,0.16017316017316,0.0571428571428571,0.0121212121212121,0.0571428571428571,0.058008658008658,'Negative'
0.0954879328436516,0.0167890870933893,0.0587618048268625,0.0629590766002099,0.00524658971668416,0.0587618048268625,0.0304302203567681,0.0577124868835257,0.0220356768100735,0.0514165792235047,0.0786988457502623,0.0912906610703043,0.00629590766002099,0.0367261280167891,0.0577124868835257,0.102833158447009,0.0692549842602309,0.0178384050367261,0.0209863588667366,0.0587618048268625,'Negative'
0.0493421052631579,0.0164473684210526,0.0888157894736842,0.0888157894736842,0,0.138157894736842,0.0296052631578947,0.0625,0.0230263157894737,0.0296052631578947,0.0427631578947368,0.0888157894736842,0.0131578947368421,0.0427631578947368,0.0460526315789474,0.0822368421052632,0.0756578947368421,0.0164473684210526,0.0197368421052632,0.0460526315789474,'Negative'
0.037037037037037,0.0211640211640212,0.0529100529100529,0.0582010582010582,0.037037037037037,0.0211640211640212,0.0264550264550265,0.0634920634920635,0.037037037037037,0.0423280423280423,0.116402116402116,0.0582010582010582,0.0634920634920635,0.037037037037037,0.0158730158730159,0.105820105820106,0.0582010582010582,0.037037037037037,0.0529100529100529,0.0582010582010582,'Negative'
0.0437710437710438,0.0235690235690236,0.0471380471380471,0.0505050505050505,0.0774410774410774,0.0774410774410774,0.037037037037037,0.063973063973064,0.00673400673400673,0.0606060606060606,0.0774410774410774,0.101010101010101,0.00673400673400673,0.0202020202020202,0.0336700336700337,0.138047138047138,0.0572390572390572,0.0134680134680135,0.0134680134680135,0.0505050505050505,'Negative'
0.0813648293963255,0.047244094488189,0.068241469816273,0.05249343832021,0.005249343832021,0.0918635170603675,0.0183727034120735,0.062992125984252,0.020997375328084,0.102362204724409,0.0656167979002625,0.078740157480315,0.0078740157480315,0.0341207349081365,0.041994750656168,0.089238845144357,0.057742782152231,0,0.015748031496063,0.057742782152231,'Negative'
0.114226375908619,0.023883696780893,0.0695742471443406,0.0280373831775701,0,0.039460020768432,0.0477673935617861,0.0737279335410177,0.019730010384216,0.0280373831775701,0.0353063343717549,0.0654205607476635,0.0176531671858775,0.0269989615784008,0.0893042575285566,0.156801661474559,0.0820353063343718,0.00415368639667705,0.0290758047767394,0.0488058151609553,'Negative'
0.0761904761904762,0.0285714285714286,0.0380952380952381,0.019047619047619,0,0.0476190476190476,0.0380952380952381,0.0857142857142857,0,0.0666666666666667,0.123809523809524,0.114285714285714,0.019047619047619,0.019047619047619,0.019047619047619,0.0952380952380952,0.0666666666666667,0,0.0571428571428571,0.0857142857142857,'Negative'
0.0566037735849057,0.0361635220125786,0.0754716981132075,0.0754716981132075,0.0172955974842767,0.0676100628930818,0.0377358490566038,0.0393081761006289,0.0110062893081761,0.0959119496855346,0.0927672955974843,0.0738993710691824,0.0141509433962264,0.0424528301886792,0.050314465408805,0.0786163522012579,0.0628930817610063,0.00628930817610063,0.0188679245283019,0.0471698113207547,'Negative'
0.0418848167539267,0.0641361256544503,0.087696335078534,0.0641361256544503,0.00654450261780105,0.0602094240837696,0.0327225130890052,0.0431937172774869,0.0261780104712042,0.0706806282722513,0.0824607329842932,0.0732984293193717,0.024869109947644,0.0340314136125654,0.0458115183246073,0.112565445026178,0.0510471204188482,0.00392670157068063,0.031413612565445,0.0431937172774869,'Negative'
0.0631578947368421,0.0273684210526316,0.122105263157895,0.0357894736842105,0.00842105263157895,0.0252631578947368,0.0884210526315789,0.0568421052631579,0.00421052631578947,0.0378947368421053,0.0336842105263158,0.04,0.0189473684210526,0.0778947368421053,0.0926315789473684,0.130526315789474,0.0610526315789474,0.00842105263157895,0.0147368421052632,0.0526315789473684,'Negative'
0.0574712643678161,0.0842911877394636,0.0383141762452107,0.0689655172413793,0.00383141762452107,0.0344827586206897,0.0191570881226054,0.0919540229885057,0.0383141762452107,0.0613026819923372,0.0957854406130268,0.103448275862069,0.0114942528735632,0.0344827586206897,0.0459770114942529,0.0306513409961686,0.053639846743295,0.00383141762452107,0.0344827586206897,0.0881226053639847,'Negative'
0.0511836212412028,0.00383877159309021,0.0249520153550864,0.0159948816378759,0.00127959053103007,0.0473448496481126,0.0243122200895713,0.0978886756238004,0.00575815738963532,0.0307101727447217,0.0249520153550864,0.00319897632757518,0.00319897632757518,0.00767754318618042,0.0607805502239283,0.0748560460652591,0.364043506078055,0.00191938579654511,0.0447856685860525,0.111324376199616,'Negative'
0.0431654676258993,0.0575539568345324,0.0575539568345324,0.0827338129496403,0.00359712230215827,0.111510791366906,0.0323741007194245,0.0323741007194245,0.0107913669064748,0.0539568345323741,0.111510791366906,0.10431654676259,0.0143884892086331,0.0503597122302158,0.0251798561151079,0.0611510791366906,0.0359712230215827,0.0323741007194245,0.0359712230215827,0.0431654676258993,'Negative'
0.0483870967741935,0.00806451612903226,0.0846774193548387,0.0241935483870968,0.00806451612903226,0.0161290322580645,0.0362903225806452,0.092741935483871,0.0241935483870968,0.0685483870967742,0.149193548387097,0.0201612903225806,0.0241935483870968,0.0887096774193548,0.0524193548387097,0.0887096774193548,0.0604838709677419,0.00806451612903226,0.0362903225806452,0.0604838709677419,'Negative'
0.0795454545454545,0.0303030303030303,0.0416666666666667,0.0416666666666667,0.00757575757575758,0.0492424242424242,0.0340909090909091,0.0643939393939394,0.0113636363636364,0.0303030303030303,0.117424242424242,0.0303030303030303,0.0189393939393939,0.0265151515151515,0.0757575757575758,0.106060606060606,0.0946969696969697,0.0189393939393939,0.0643939393939394,0.0568181818181818,'Negative'
0.0903225806451613,0.0548387096774194,0.0435483870967742,0.0467741935483871,0.00483870967741936,0.0435483870967742,0.0370967741935484,0.0741935483870968,0.0209677419354839,0.0516129032258065,0.0645161290322581,0.0435483870967742,0.0193548387096774,0.0370967741935484,0.112903225806452,0.117741935483871,0.0483870967741935,0.00967741935483871,0.0209677419354839,0.0580645161290323,'Negative'
0.105398457583548,0.0334190231362468,0.0437017994858612,0.025706940874036,0.0025706940874036,0.0488431876606684,0.0308483290488432,0.0591259640102828,0.025706940874036,0.06426735218509,0.113110539845758,0.0719794344473008,0.0102827763496144,0.038560411311054,0.0437017994858612,0.077120822622108,0.0694087403598972,0.012853470437018,0.0334190231362468,0.089974293059126,'Negative'
0.129363449691992,0.00410677618069815,0.0246406570841889,0.026694045174538,0.0102669404517454,0.0492813141683778,0.0184804928131417,0.0225872689938398,0.00205338809034908,0.0328542094455852,0.0390143737166324,0.0205338809034908,0.0164271047227926,0.00616016427104723,0.0369609856262834,0.305954825462012,0.106776180698152,0.00205338809034908,0.0225872689938398,0.123203285420945,'Negative'
0.0840336134453782,0.0672268907563025,0.046218487394958,0.0336134453781513,0.00840336134453781,0.0672268907563025,0.0504201680672269,0.0252100840336134,0.0294117647058824,0.0420168067226891,0.130252100840336,0.0882352941176471,0.0294117647058824,0.0168067226890756,0.0504201680672269,0.0882352941176471,0.046218487394958,0.00840336134453781,0.0210084033613445,0.0672268907563025,'Negative'
0.124183006535948,0.0718954248366013,0.065359477124183,0.0261437908496732,0,0.0457516339869281,0.0588235294117647,0.0457516339869281,0.0196078431372549,0.0392156862745098,0.0588235294117647,0.111111111111111,0.0196078431372549,0.0065359477124183,0.0392156862745098,0.0849673202614379,0.117647058823529,0.0065359477124183,0.0261437908496732,0.0326797385620915,'Negative'
0.0369458128078818,0.0221674876847291,0.0221674876847291,0.100985221674877,0,0.0985221674876847,0.00738916256157635,0.041871921182266,0.00246305418719212,0.0147783251231527,0.0147783251231527,0.0689655172413793,0.00492610837438424,0.00985221674876847,0.0123152709359606,0.482758620689655,0.0344827586206897,0.00492610837438424,0.00738916256157635,0.0123152709359606,'Negative'
0.0646766169154229,0.0398009950248756,0.0497512437810945,0.0348258706467662,0.00995024875621891,0.0248756218905473,0.0248756218905473,0.0597014925373134,0.0248756218905473,0.0597014925373134,0.119402985074627,0.0398009950248756,0.00995024875621891,0.0895522388059701,0.0497512437810945,0.0895522388059701,0.0646766169154229,0.0348258706467662,0.0497512437810945,0.0597014925373134,'Negative'
0.0492610837438424,0.113300492610837,0.0591133004926108,0.0738916256157636,0.00492610837438424,0.0935960591133005,0.0246305418719212,0.0492610837438424,0.0394088669950739,0.0591133004926108,0.0541871921182266,0.0886699507389163,0.0197044334975369,0.0295566502463054,0.0591133004926108,0.0738916256157636,0.0344827586206897,0,0.0394088669950739,0.0344827586206897,'Negative'
0.0552884615384615,0.0456730769230769,0.0649038461538462,0.0504807692307692,0.0120192307692308,0.0408653846153846,0.0408653846153846,0.0721153846153846,0.00721153846153846,0.0721153846153846,0.108173076923077,0.0504807692307692,0.0168269230769231,0.0576923076923077,0.0288461538461538,0.105769230769231,0.0769230769230769,0.00240384615384615,0.0216346153846154,0.0697115384615385,'Negative'
0.100178890876565,0.0178890876565295,0.0769230769230769,0.0715563506261181,0.0250447227191413,0.0393559928443649,0.0125223613595707,0.0679785330948122,0.00178890876565295,0.0411449016100179,0.0483005366726297,0.0518783542039356,0.0161001788908766,0.0465116279069767,0.0250447227191413,0.146690518783542,0.0805008944543828,0.00894454382826476,0.0536672629695885,0.0679785330948122,'Negative'
0.0317460317460317,0.0476190476190476,0.134920634920635,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0238095238095238,0.0555555555555556,0.0238095238095238,0.0952380952380952,0.0873015873015873,0.0793650793650794,0.00793650793650794,0.0714285714285714,0,0.126984126984127,0.0873015873015873,0,0.00793650793650794,0,'Negative'
0.0785562632696391,0.0339702760084926,0.0679405520169851,0.0828025477707006,0.0212314225053079,0.0360934182590234,0.029723991507431,0.0955414012738854,0.0191082802547771,0.0467091295116773,0.0806794055201698,0.0424628450106157,0.0276008492569002,0.0445859872611465,0.0360934182590234,0.0849256900212314,0.0488322717622081,0.0254777070063694,0.0530785562632696,0.0445859872611465,'Negative'
0.0701492537313433,0.0507462686567164,0.0462686567164179,0.0343283582089552,0.00298507462686567,0.0492537313432836,0.0582089552238806,0.0776119402985075,0.0402985074626866,0.0373134328358209,0.0552238805970149,0.026865671641791,0.0313432835820895,0.0194029850746269,0.113432835820896,0.12089552238806,0.0671641791044776,0.0104477611940299,0.0432835820895522,0.0447761194029851,'Negative'
0.0854700854700855,0.0512820512820513,0.047008547008547,0.0598290598290598,0.0128205128205128,0.0512820512820513,0.0427350427350427,0.0897435897435897,0.0170940170940171,0.0598290598290598,0.111111111111111,0.0598290598290598,0.00854700854700855,0.0299145299145299,0.0256410256410256,0.0726495726495727,0.0598290598290598,0,0.0512820512820513,0.0641025641025641,'Negative'
0.0540540540540541,0.021021021021021,0.0810810810810811,0.0630630630630631,0.0105105105105105,0.0465465465465465,0.0975975975975976,0.039039039039039,0.0510510510510511,0.033033033033033,0.0645645645645646,0.0690690690690691,0.0135135135135135,0.0285285285285285,0.0660660660660661,0.105105105105105,0.0630630630630631,0.003003003003003,0.0510510510510511,0.039039039039039,'Negative'
0.043613707165109,0.0155763239875389,0.0560747663551402,0.059190031152648,0.0186915887850467,0.0903426791277259,0.0342679127725857,0.043613707165109,0.0249221183800623,0.0529595015576324,0.11214953271028,0.0809968847352025,0.0311526479750779,0.0529595015576324,0.0716510903426791,0.0654205607476635,0.0716510903426791,0.00623052959501558,0.0342679127725857,0.0342679127725857,'Negative'
0.0342741935483871,0.03125,0.0625,0.0957661290322581,0.0120967741935484,0.0705645161290323,0.030241935483871,0.0443548387096774,0.0221774193548387,0.0957661290322581,0.0977822580645161,0.0745967741935484,0.0181451612903226,0.0493951612903226,0.03125,0.0877016129032258,0.0534274193548387,0.0120967741935484,0.03125,0.0453629032258065,'Negative'
0.0447214076246334,0.0432551319648094,0.0542521994134897,0.0557184750733138,0.0119745845552297,0.0772238514173998,0.0417888563049853,0.0366568914956012,0.0202834799608993,0.0755131964809384,0.121945259042033,0.0752688172043011,0.022238514173998,0.0532746823069404,0.0273704789833822,0.0791788856304985,0.0547409579667644,0.0129521016617791,0.0293255131964809,0.062316715542522,'Negative'
0.043010752688172,0.039426523297491,0.0645161290322581,0.0860215053763441,0.003584229390681,0.0860215053763441,0.03584229390681,0.021505376344086,0.010752688172043,0.0573476702508961,0.129032258064516,0.0645161290322581,0.017921146953405,0.03584229390681,0.00716845878136201,0.121863799283154,0.0931899641577061,0.00716845878136201,0.032258064516129,0.043010752688172,'Negative'
0.0711805555555556,0.0555555555555556,0.0451388888888889,0.046875,0.00868055555555556,0.0590277777777778,0.0399305555555556,0.0711805555555556,0.03125,0.0590277777777778,0.0954861111111111,0.0590277777777778,0.0173611111111111,0.0399305555555556,0.046875,0.0694444444444444,0.0520833333333333,0.00173611111111111,0.0347222222222222,0.0954861111111111,'Negative'
